Timestamp	1. Enter audio file name:	2. Audio transcription:
5/28/2024 22:35:41	talkshow_4_1762_1773_11_6	Akashita akutuma kuno ng'anda yenu iya mulabasa radio 1 ni mumber intu mwingabonfya ni 0962
5/28/2024 22:38:23	talkshow_4_1529_1538_9_9	Ba Zambia twalifilwa fye ukusunga ama workers besu tulebonfya ama trucks elo ama trucks mulebonfya aya yaleonaula imisebo because mulepela ama chines imisebo.
5/28/2024 22:39:51	talkshow_4_1308_1311_3_2	uwapokeleko indama ya covid 19 ilya balepelelapo.
5/28/2024 22:42:13	talkshow_4_1266_1273_7_6	Bakala... Bakalabomba bwino sana because mechanization iyaisa nomba we can do more ino Northen province can feed the entire Zambia.
5/28/2024 22:43:43	talkshow_4_1065_1069_4_4	Tulefwaya bana Mayo bakabe impowered pantu bana mayo bacula muli cino calo.
5/28/2024 22:47:37	talkshow_4_949_952_3_3	Ala nga mwasunga namayo bwino ninshi wasunga icalo.
5/28/2024 22:51:30	talkshow_4_547_571_24_6	Balimona ukutila ulya balemutuma ati kabiye ku mukucita campaign ku  by-electio kanshi nao alebapita panshi.
5/28/2024 22:53:08	talkshow_4_336_339_3_2	Tuleya kuma elections ayalayafya alakakata
5/28/2024 22:56:25	talkshow_4_190_192_2_2	Raise about one thousand members in each.
5/28/2024 22:58:40	talkshow_4_179_181_2_2	one of the provisons are electrocal.
5/28/2024 23:01:48	talkshow_4_133_140_7_7	ah ukutwalilila kwa program yesu lyena kuti twatemwa ukwishiba mukwai bushe ubutandashi bwabo buli shani kuno icitungu ca northen province.
5/28/2024 23:03:18	talkshow_3_3172_3175_3_3	Ndefwaya nga naba president ine, Mango nga mwaya mukashikishi umu..
5/28/2024 23:06:24	talkshow_3_3096_3101_5_4	But ba Congo museka ati oh Bakaboke tabaikala na bwino ba kaboke balya bakaboke muleseka.
5/28/2024 23:07:37	talkshow_3_3083_3086_3_2	Nokumona mulamona ukutila balashitisha ifitenge.
5/28/2024 23:11:08	talkshow_3_2858_2865_7_6	ukulanda ama developments projects elo wamona mu CDF ifilimo elo walemba inkalata nga ni ministiry of local Government
5/28/2024 23:12:26	talkshow_3_2788_2791_3_3	Tulefwaya mutwi.. mu.. mutupangilelo ubulalo.
5/28/2024 23:15:38	talkshow_3_2662_2677_15_14	Yalya ama statements mulepanga pa Radio, pa TV iyo Kalaba tapali ifyo engacita kalaba talakula kalaba talalinga ifwe tulefwaya Lungu pantu Lungu nanshitila motoka Lungu nalimupangila ing'anda bwino Lungu alengafwa iFarmu.....
5/28/2024 23:17:05	talkshow_3_2265_2269_4_4	ine nalifye Minister, Minister aba nga passager mu bus mulefuma kuno muleya kukashikishi
5/28/2024 23:18:18	talkshow_3_2209_2213_4_3	Meaning its just continue daily ukulaelela umuntu munobe.
5/28/2024 23:20:39	talkshow_3_1824_1826_2_2	Ba Dc baka bakaninjele ee ba DC ba Mumansa
5/28/2024 23:22:55	talkshow_3_1806_1811_5_5	Aya Samusang phone ku sau ku South korea bakana ukung'unfwa bakang'unfwa shani nomba ndi mu opposition
5/28/2024 23:23:47	talkshow_3_1598_1601_3_2	Industry yabamo fye ma politics aya bufi.
5/28/2024 23:26:38	talkshow_3_1543_1550_7_6	Ninshi imansa yalaisuka balemibepa fye ati balimitemwa ngolo bakana pali project naletele bali-ikana project ilya naletele.
5/28/2024 23:27:42	talkshow_3_1523_1525_2_2	Ngabacita export in its raw form.
5/28/2024 23:28:52	talkshow_3_1207_1209_2_2	Elo wa producer nao umulumendo muno mu mansa Senti
5/28/2024 23:29:56	talkshow_3_725_727_2_2	Nomba Umulandu wakukana cindika abalanda.
5/28/2024 23:34:49	talkshow_3_654_668_14_13	So bulya ubufui bulya nde-eba abantu fye bonse noku kasama nali nalebeba, ku Mpolokoso nalibeba, kwa kaputa nalibeba, muserenje ndeya ndeya mbebe konse fye ukondeya kulabeba ukutila ubu ubufi baputula putu!
5/28/2024 23:44:05	talkshow_3_631_647_16_16	The Ministry oh ah social de ah alfare department ilya yaliko yaleafwa abana ba nshiwa te ba pf baletele ilya namu UNIP emo yalifye akale nama bursaries ne lelo  abana abashilekwanisha baya ku social alfare department babamona ukutila elo bablembela inkalata.
5/29/2024 9:40:53	talkshow_3_390_393_3_3	Awe ni pa nfungulo fye ninfungulo Zambia naiya
5/29/2024 9:43:33	talkshow_3_131_134_3_2	Nabena balefwaya atu nomba bandye nanine so that they can stop me.
5/29/2024 9:45:35	talkshow_3_109_113_4_3	tatulefwaya ukulanda pa ifya  democractic party kuno ku mpolokoso kuno kwaba fye PF.
5/29/2024 9:46:43	talkshow_3_53_57_4_3	Nafuma muno mwine mu mansa so pano nga naisa ni mwine pabo.
5/29/2024 9:48:22	talkshow_3_59_61_2_2	nafuma fye pakalanda apa pa cibusa. Emukwai.
5/29/2024 9:50:19	talkshow_3_592_595_3_3	pantu balabula indalama sha shoka sha social cash tranfer balabula.
5/29/2024 9:51:07	talkshow_3_602_605_3_3	Nomba ifwe tulefwaya abakalmba muma yanda.
5/29/2024 9:53:37	talkshow_3_446_449_3_3	Abakashi bakwa limba nomba babomba mu ntwanikane balifuma ku ntwanikane teli babomba mu PF
5/29/2024 9:54:39	talkshow_2_598_600_2_2	Ili shakwatapo nangu fye ni collage nangu fye imo.
5/29/2024 9:56:14	talkshow_2_1186_1190_4_4	Nga caba icingulo bakamba ukubika inkoko mu mutonga baleshisalila mu mutonga
5/29/2024 9:59:07	talkshow_3_0_10_10_8	(Ulwimbo) imiti mufipatala tamwaba nga balemba fye pakapepala ati kashite ku drug store bushe fwebacushi twalakwanisha.
5/29/2024 10:01:20	talkshow_2_138_142_4_4	Elo mamayo bawishi bali bena luo ba nyina nomba bena epo bacili bena mfula.
5/29/2024 10:02:41	talkshow_2_1115_1117_2_2	Nge ndalama ishi shine balebonfya bale-enda shilefuma kwi?
5/29/2024 10:05:23	talkshow_2_1126_1130_4_3	Nge ndalama baleshishita ifi ifima fire takataka ifi ifima fire tender ifi bashita shilefuma kwi?
5/29/2024 10:07:52	talkshow_2_1130_1137_7_7	shonse shilya indalama abashibika pamo abapela ba teacher abapela ba ama farmers besu ukutila pantu imwe nangu fye ni shibulimi.
5/29/2024 10:11:53	talkshow_2_1148_1151_3_2	pafyo nkutila ba marketia kwali na Covid pano
5/29/2024 10:12:52	talkshow_2_1213_1217_4_3	Kuti wamona ukutila kuno ku mpolokoso muipatikishako fye!
5/29/2024 10:14:21	talkshow_2_730_732_2_2	56 elo ukutula apo twapokela ubuntungwa ba Lushimba.
5/29/2024 10:18:24	talkshow_2_53_57_4_3	Cine cine ndesubila namusengela bwino abena mpolokoso nangu nshaciba nabena.
5/29/2024 10:20:10	talkshow_2_509_511_2_2	Twalapwisha iyi program imbi nokwingila mu.....
5/29/2024 10:21:32	talkshow_2_647_650_3_3	Ba shibulimi ba Mbalala mukabacite encorage ukulalima imbalala.
5/29/2024 10:24:19	talkshow_2_41_44_3_3	Balempisha muno mwine mu mpolokoso konse na bena mpolokoso ba ng'unfwila fye apatali
5/29/2024 10:26:09	talkshow_2_44_49_5_4	ifi fine lelo twalanshanya naimwe twaishibana nabena mpolokoso efyo cifwile ukuba.
5/29/2024 10:28:20	talkshow_2_344_348_4_3	Mwebafyashi besu mulemona umulimo uwakucita mobilize party bushe ule-enda shani?
5/29/2024 10:29:54	talkshow_2_437_439_2_2	Eo mwingaposako amano mulya kulila kulya
5/29/2024 10:33:23	talkshow_2_474_501_27_17	Bonse tuli bana ba chalo cimo cine ica Zambia kuti twapusana fye cimo namu communuty bambi niba katolika, bambi niba SDA, bambi niba UCZ, bambi niba CMML but bonse tuli ma Zambians so munyina ebula panga ngefi namona namalegeni ba PF
5/29/2024 10:34:45	talkshow_2_1073_1076_3_3	icakutila waima fye waya mutoba iwinndow tawishibe noko balifumishe
5/29/2024 10:37:59	talkshow_1_913_919_6_5	Mulandu wakutila abantu bafwaya fye nabekatilila ine nalileka naleka incito nasha bu minister
5/29/2024 10:39:48	talkshow_1_2309_2313_4_3	 kulya nga yakumana nga ni 6 months waeba ati ok nomba lekeni nomba kuno
5/29/2024 10:40:50	talkshow_1_2158_2160_2_2	Tulefwaya muno mwakaputa muno mwakaputa.
5/29/2024 10:42:50	talkshow_1_2116_2119_3_2	Tulefwaya tukambe ukulisha abena Zambia (Cough) 
5/29/2024 10:44:32	talkshow_1_1666_1672_6_6	Bakaleya kulya ku Western Province mukubomba nomba nokuya tabakayeko umulandu wakutila kuno kwine kwesu kwakaputa kuno.
5/29/2024 10:46:34	talkshow_1_1691_1695_4_3	No mucele maku kuno kwakaputa imagine kaputa ndeisa.
5/29/2024 10:48:31	talkshow_1_1788_1792_4_3	tukalacita restore ninshi balebela kuno, efyo tukacita nga ba Democratic party
5/29/2024 10:51:21	talkshow_1_1792_1813_21_7	(endita) Batila ukuti amano bucingo, (emukwai) amano bucingo nomba lelo tamukwete intungulushi (Emukwai twatotela mukwai) Tamukwete Intungulushi. Kanshi....
5/29/2024 10:57:55	talkshow_1_1480_1505_25_13	oh mwana boshiwa mwalifula tute ok finshi twingapanga muli tute nangula mwa ...nangula muno mwine tuli muno mwine mu mwakaputa mwaliba ama mango ayengi ok ama mango lyonse muno mwakaputa mulakwata tefyo ba Chanda mmmm ama mango yaibolela fye muno
5/29/2024 10:58:51	talkshow_1_1578_1581_3_3	Ica number 2 nagula number 3 ico tulefwaya ukucita.
5/29/2024 11:00:49	talkshow_1_1602_1618_16_3	So nga mwati muleyamona kuli ba Agentina, ba Agentian.... bala...
5/29/2024 11:02:19	talkshow_1_1172_1176_4_3	elo mwalanda ukutila ukumukoshi ndefwaya ukulyako lelo pa ng'anda ndefwaya ukulyako kapenta
5/29/2024 11:04:30	talkshow_1_1359_1366_7_6	Mwaya ku Chipata kwali Chipata industries ilya ma.. iya njinga mwaya ku Livingstone mwaya ku ntwanikane kwali ama lwangwa industries so...
5/29/2024 11:05:20	talkshow_1_885_888_3_2	Pa myaka 40 years waleka bu minister
5/29/2024 11:09:01	talkshow_1_499_512_13_13	Bushe kwena teti mumone ati ukuti caleta ubwafya mu calo more especaially imwe muli ba party President nga cakweba ati mwalikwete ishuko ilya kwisamisala elyo mwapita nokupita bushe ta.. ahhmu.. tamulemona ukweba ati
5/29/2024 11:11:56	talkshow_1_527_536_9_8	Abafyashi tabamikenye ati mwifuma mu ng'anda yaba fyashi pantu tuletina we mwana wesu limbi ukalanwa ubwalwa ubwingi sana limbi wanwa sumu waikalila wemwine limbi tabacitile ifyo.
5/29/2024 11:14:59	talkshow_1_548_557_9_9	Abantu balanda ico balefwaya abantu balanda ukuti naifwe ifyo tulefwaya nifi nomba nga mwatampa ukulabakanya abantu ukulanda bakayalandalila kwisa? Ifi ndelanda pa Radio lelo aleng'unfwa.
5/29/2024 11:17:49	talkshow_1_2398_2403_5_4	Kwalibako a bit of decency so anhh twatotela lesa wesu. Twatotela mukwai twatotela kanshi mukwai....
5/29/2024 11:22:53	talkshow_1_2403_2414_11_10	Nacilakabila tumineko amate panono palya mukwai tule....lolekako natu.. (bikenipo ulwimbo) ukweba ati mukwai (Lisheni ulwimbo) tunfwe ifyalakonkapo (Lisheni Ulwimbo) Kanshi imwe bonse uko muletunfwila mukwai tuli naba
5/29/2024 11:23:43	talkshow_1_2419_2421_2_2	Ba Democractic President 
5/29/2024 11:25:48	talkshow_1_1341_1345_4_3	Nga cakuti twalikwete ama graduate batampa uku... batampa ukulafyalwa ku University of Zambia
5/29/2024 11:33:04	ilyashiukufumakundolanakumbi_5_13_15_2_2	Nokubapela nabo doom panuma
5/29/2024 11:35:41	ilyashiukufumakundolanakumbi_5_67_74_7_7	Kanshi balifuminepo abalume baya ndemona ku ncende imbi ifi ekusha banakulu bantu mukwai aba na bana
5/29/2024 11:37:54	ilyashiukufumakundolanakumbi_5_141_162_21_12	Tuleitalushako mukwai fimo twaitalushako fimo twaitalushako pantu kuti fyaleta ubwafya nge fyo fine icakuti mukwai casendelamo ne myeo yabana abakaele.
5/29/2024 11:39:08	ilyashiukufumakundolanakumbi_5_1232_1238_6_5	Lelo uku ku calo ca Chile ati kwalisa pita ikumbi ilikamba nganshi ilyafina.
5/29/2024 11:40:34	ilyashiukufumakundolanakumbi_5_1242_1247_5_5	Lyalikwete ci line icimushilwa icabuta tutu mumbali mukwai circle...
5/29/2024 11:41:58	ilyashiukufumakundolanakumbi_5_1360_1367_7_7	Kanshi batile nababika ama camera mumusebo nga cakutila namayo bamucita capture tafwele icitambala.
5/29/2024 11:43:01	ilyashiukufumakundolanakumbi_5_1095_1098_3_3	Twingabapepelako fye ukuti mukwai iyi inkondo ikema.
5/29/2024 11:43:54	ilyashiukufumakundolanakumbi_5_1138_1144_6_5	Ukutila baye sopa mukwai bambe ukupinikila ba Russia.
5/29/2024 11:46:04	ilyashiukufumakundolanakumbi_5_1182_1190_8_8	Kanshi kwena ulu ulubulu lwauku tacileishibikwa no bushiku bukapwa pantu kuti lelo mwanufwa ati caba ifi mailo ati iyo kwaba mwakuti
5/29/2024 11:47:31	ilyashiukufumakundolanakumbi_5_874_878_4_3	Bayamba no ukupinda ubuteko ukutila lipileni indala sha kuti
5/29/2024 11:48:37	ilyashiukufumakundolanakumbi_5_896_901_5_5	Kunfwa bambi 80 bacili balebasunga tacishibikwe nga fyalibatwala mu mpanga
5/29/2024 11:50:21	ilyashiukufumakundolanakumbi_5_797_804_7_6	Efyacitike mukwai kulya kwa kalasa kanshi fino tulelanda acilifye alecebaceba ukumona, bushe finshi fyalamucitikila?
5/29/2024 11:51:14	ilyashiukufumakundolanakumbi_5_537_539_2_2	Basanga ukuti iyo mukwai shikulu bantu
5/29/2024 11:53:54	ilyashiukufumakundolanakumbi_5_550_559_9_6	Pa mulandu umukashi wakwe alepela ba neighbour ifyakulya kulya kwa chazanga muno mu musumba wa Lusaka.
5/29/2024 11:57:26	ilyashiukufumakundolanakumbi_5_586_597_11_11	Batile mukwai kuli namayo uwapeshiwe amano icakuti mukwai ati aleti nga nasendama aleisa fye mukusanga inkulumushi (Lizard) Mu ng'anda
5/29/2024 11:59:12	ilyashiukufumakundolanakumbi_5_396_403_7_7	Ati atile abuka ulucelo bwangu bwangu mukwai bamupekanishisha icakulya nokusamba asamba ndemona muli ba 6:40 mulya.
5/29/2024 11:59:58	ilyashiukufumakundolanakumbi_5_495_500_5_2	Ati uyu namayo katwishi nga luse akwata!
5/29/2024 12:00:46	ilyashiukufumakundolanakumbi_5_218_222_4_3	Icilepilibula wampunka inkoko 31
5/29/2024 12:02:38	ilyashiukufumakundolanakumbi_5_234_241_7_7	Shikulu bantu ebele awe shikulu ine mpunkile inkoko imo bebele kwi! Ninkweba nati ilabikila naikwata namani 30. 
5/29/2024 12:07:53	ilyashiukufumakunchelengenakumbi_4_987_1000_13_13	Teapo peka ati noyo mwatunganya fye mukwai mwaisamona fye ati ahan'aaa uyu kwena talemonaka bwino ba Damazo Phiri babebekula sana amenso nge mwaishiba mukwai kwena nga mwasanga umuntu abelebeula amensh.. amenso.
5/29/2024 12:11:12	ilyashiukufumakunchelengenakumbi_4_146_155_9_8	Tatulefwaya mukwai fitwalilile tulefwya icibote icalo ca Zambia calo ica mutende calo ica cibote teifi twayamba ukumona tefyo cufwile ukuba iyo.
5/29/2024 12:12:58	ilyashiukufumakunchelengenakumbi_4_1041_1047_6_6	Ala kuli ishi incende nako mukwai finkukuma fyacika napanshi pachika mu kwipayulula abantu.
5/29/2024 12:14:41	ilyashiukufumakunchelengenakumbi_4_872_876_4_3	Ati kwamba ukufwafye  impepo ayamba ukukanka ayamba ukukanka
5/29/2024 12:15:50	ilyashiukufumakunchelengenakumbi_4_896_901_5_4	Nabeba ba kanyekanye maka maka mufya bumi kutila swanganeni!
5/29/2024 12:17:14	ilyashiukufumakunchelengenakumbi_4_788_794_6_6	Efyo aile ekwisasanga mukwai banakulu bantu bamo balenaya ubwali pambaula panse
5/29/2024 12:18:42	ilyashiukufumakunchelengenakumbi_4_734_739_5_5	Lelo nomba ati icilepesha amano abafyashi tabaleishiba ukwisasanga fye umwana ali nenembo.
5/29/2024 12:21:30	ilyashiukufumakunchelengenakumbi_4_409_418_9_9	Lelo mukwai katwishi ifyaishilecitika ifyo nomba baishile kumana pali uyu umukashana, uyu aisa naisa mukupempula ifumo lyandi uyu nao aisa naisa mukupempula ifumo lyandi.
5/29/2024 12:23:05	ilyashiukufumakunchelengenakumbi_4_463_471_8_7	Ati batile mukwai balungana ekwisamona fye icipululu caingila nopo caingilile tapaishibikwe.
5/29/2024 12:24:28	ilyashiukufumakunchelengenakumbi_4_471_477_6_2	Eekupunda icipululu icipululu.
5/29/2024 12:26:22	ilyashiukufumakunchelengenakumbi_4_550_557_7_6	Ilyo ayambile ukulafuma umu mukwai ukulafuma kuti twatila fye mukwai misu mu matwi.
5/29/2024 12:27:53	ilyashiukufumakunchelengenakumbi_4_203_208_5_5	Ilyashi lyakuti mukwai palya pa chisenga island pali clinic iyakwata imiputule ibili
5/29/2024 12:30:09	ilyashiukufumakunchelengenakumbi_4_254_262_8_7	Mukwai kulya ku Mwense ku Mwense uku nako eko shikulu bantu umo apuswike fino tulelanda kwena ndemona balemutensha muchipatala
5/29/2024 12:31:03	ilyashiukufumakulusakanakumbi_3_960_965_5_4	Efyo baishile pya no mulilo mukwai uwafumine ku muulu.
5/29/2024 12:35:08	ilyashiukufumakunchelengenakumbi_4_0_13_13_13	Cisuma mukwai namukubalilapo muli program wesu we lyashi lya pano isonde mukwai twabalila fye pe lyashi ilyabulanda ndemona maka maka ilyacitike muno musumba wa Lusaka elyo ne lyashi ilyabipa ilyacitike kulya mukwai kwa makasa ku mpanda.
5/29/2024 12:38:07	ilyashiukufumakunchelengenakumbi_4_1000_1008_8_7	Kuti mwaishiba ukuti kwena mwina Chipta abana baku Chipata tabalubika kumona uko alatumbaula amenso mwaishiba ati ci mungoni ici.
5/29/2024 12:38:52	ilyashiukufumakulusakanakumbi_3_915_917_2_2	Mukwai ku calo ca Portugal
5/29/2024 12:40:20	ilyashiukufumakulusakanakumbi_3_812_818_6_6	Batile ishi incende tashilingile ukuba ku South Africa ishi incende shilingile ukuba ku Lestho.
5/29/2024 12:42:25	ilyashiukufumakulusakanakumbi_3_418_426_8_7	Efyo mukwai baile nabamutantanya nokumutwa paluputa ukutila iwe uli umu walifwa ebele ine nshafwako
5/29/2024 12:47:00	ilyashiukufumakulusakanakumbi_3_25_36_11_10	Mukwai nga filya twalemishimikila uyu umulungu wapwile twalimishimikile mu ncende shalekanalekana uko caunfwikike mukwai ukuti abana abanono balibepaya ukucaba mwakuti na mwakuti.
5/29/2024 12:51:03	ilyashiukufumakulusakanakumbi_3_274_278_4_3	Nako ekwacitike ilyashi ilyapeseshe abantu amano.
5/29/2024 12:53:12	ilyashiukufumakulusakanakumbi_3_334_343_9_9	Cinshi calengele acite ici cintu aye eme icipamanso ukuya bika indama mu citumbi mwi calici ukuma kulya ku chisenga island.
5/29/2024 12:54:31	ilyashiukufumakulusakanakumbi_3_167_172_5_5	Niba mukukulu nshi bafuma kwi? Icalo ca Zambia caishibikwa calo ca bwina kristu.
5/29/2024 12:58:05	ilyashiukufumakulusakanakumbi_3_182_201_19_19	Epo salikileni balikileni icalo ca Zambia ukumona ukutila ifipando fibi fyalambalala fimwandanshi ifya finfi mukwai fingapitila ukutali fyayafye naba bemba icalo ca Zambia caishalila pantu icalo ca Zambia calo ca bwina kristu kabili calo ca Zambia calo ca Mutende.
5/29/2024 13:02:28	ilyashiukufumakulusakanakumbi_3_633_651_18_18	Ndecetekela abena lwano ili lyashi abengi nabalishiba ndemona palya pa nshiku ya mulungu elya abengi bakaya fitwala ifimanga abene ifyo batile belefwaya ukya fiposela mulukuta pakutila mukwai fingasendwa na lesa mukwai engafyonaula kumulandu nama pepo
5/29/2024 13:29:05	ilyashiukufumakulusakanakumbi_3_1000_1007_7_6	Ati icaishile bapesha amano cakuti mukwai ilyo bali ibumba isese filya balepunda ohh ye kabiyeni kabiyeni.
5/29/2024 13:30:00	ilyashiukufumakuluangwanakumbi_2_142_147_5_5	Bakapokola naimwe twalilileni ukubomba umulimo mulebomba epashili pakuleka.
5/29/2024 13:31:21	ilyashiukufumakuluangwanakumbi_2_1149_1154_5_4	Nao ekunfwa bwino mukwai akulika na bwino bwino ifilimba fya-amba nokututa.
5/29/2024 13:32:43	ilyashiukufumakuluangwanakumbi_2_1196_1202_6_5	Lelo pantu aupwa ekuyatuma ibomb kumunankwe efyo amusansawile.
5/29/2024 13:37:27	ilyashiukufumakuluangwanakumbi_2_1302_1317_15_15	Kanshi mukwai twakulateya fye amatwi tulelolele! tukonfwe ifyo ishiwi lya lesa iciunda cakwa lesa voice ya kwa lesa kabumba mukulu yunfwika nga cakuti alanshaya nouyu umusambashi pa lupil lwa mount sinai kulya ku calo ca Geordan.
5/29/2024 13:39:11	ilyashiukufumakuluangwanakumbi_2_920_926_6_5	Lelo ifwe tatwaikalefye tulekutamba ati ifwe twalaimya impoka mpaka fye ulungike ifintu.
5/29/2024 13:41:57	ilyashiukufumakuluangwanakumbi_2_819_839_20_19	Mukwai ilingi balatutumina amalyashi pali 0770 372125 0770 372125 ebashikulu ba twafwane mukwai ni shing'anga ubumba ubusaka nga nshi alabombela kulya mukwai ku Ndola ayabombelako naku Solwezi na muno musumba wa Lusaka
5/29/2024 13:42:52	ilyashiukufumakuluangwanakumbi_2_655_657_2_2	Muno mu musumba wa Lusaka ndemona mulya ku chaisa.
5/29/2024 13:44:24	ilyashiukufumakuluangwanakumbi_2_680_684_4_3	Lelo mukwai kwena ifyo naishiba ukulingana ne funde mwebakwata ama bar
5/29/2024 13:45:37	ilyashiukufumakuluangwanakumbi_2_711_717_6_6	Tekutila abantu abakaele abaikalile mu mayanda kuli bakasukulu balefwaya ukulasoma.
5/29/2024 13:46:43	ilyashiukufumakuluangwanakumbi_2_717_722_5_4	Kuli limbi nabalwele abatabaleunfwa bwino ifilimba filetotoboka.
5/29/2024 13:48:08	ilyashiukufumakuluangwanakumbi_2_400_406_6_5	Maka fye yakwa lesa kabumba mukulu icakuti bapuswike kwempe pa mulandu wakutila nakuba akabwato balimo
